date,GDP,gdp_yoy
1947-01-01,243.164,
1947-02-01,244.09866666666665,
1947-03-01,245.03333333333333,
1947-04-01,245.968,
1947-05-01,247.17366666666666,
1947-06-01,248.37933333333334,
1947-07-01,249.585,
1947-08-01,252.97166666666666,
1947-09-01,256.35833333333335,
1947-10-01,259.745,
1947-11-01,261.744,
1947-12-01,263.743,
1948-01-01,265.742,9.285091543156065
1948-02-01,268.017,9.79863333952391
1948-03-01,270.29200000000003,10.308257379948316
1948-04-01,272.567,10.814008326286363
1948-05-01,274.7766666666667,11.167451764683678
1948-06-01,276.98633333333333,11.51746387917405
1948-07-01,279.196,11.864094396698533
1948-08-01,279.586,10.520677546233781
1948-09-01,279.976,9.21275558300556
1948-10-01,280.366,7.938940114342907
1948-11-01,278.58866666666665,6.435550257758194
1948-12-01,276.8113333333333,4.954949831211941
1949-01-01,275.034,3.496624545611904
1949-02-01,273.8063333333333,2.1600619861178005
1949-03-01,272.57866666666666,0.8459986483753346
