,year,periodName,CPI,CPI_yoy,Unemployment,NF Employment,NF Employment_yoy,ULC,ULC_yoy,Hourly earnings,Hourly earnings_yoy,PPI,PPI_yoy,Shelter,Shelter_yoy,Energy,Energy_yoy,Medical Care,Medical Care_yoy,Food,Food_yoy,Gasoline,Gasoline_yoy,Imports,Imports_yoy,New & Used Vehicles,New & Used Vehicles_yoy,All Items Less Food & Shelter,All Items Less Food & Shelter_yoy
75,2017,September,246.819,2.2329638650032235,4.3,146999.0,1.4058953787570383,,,26.49,2.7939464493597077,113.5,2.622061482820981,299.711,3.2172855917814935,215.711,10.139799440393782,477.19,1.5695506325880793,250.993,1.2407378275793857,2.63,19.11231884057969,123.9,2.736318407960203,97.634,-2.79273987196208,226.698,0.41237204728770127
76,2017,August,245.519,1.9389742120581754,4.4,146907.0,1.5504894099430455,,,26.38,2.5660964230171057,113.2,2.443438914027163,298.904,3.2958146575110314,205.894,6.391972055145612,477.199,1.7438488763805493,250.493,1.1198172122445227,2.374,10.16241299303946,122.9,1.9917012448132931,98.237,-1.7688938663680265,226.72,0.4621649525649474
77,2017,July,244.786,1.727978456372492,4.3,146772.0,1.5617755942289646,,,26.36,2.6080186843129516,113.0,1.9855595667870096,297.676,3.1720064881950893,202.554,3.3755231193222546,476.279,2.5493121809322616,250.214,1.0745130355397148,2.281,2.516853932584273,122.2,1.1589403973510048,98.361,-1.9126636683652554,226.553,0.590525834395228
78,2017,June,244.955,1.633487955256463,4.3,146588.0,1.6898829013818784,,,26.26,2.4980483996877467,112.9,1.895306859205781,297.215,3.2645516800489105,204.646,2.305096608093571,474.492,2.6838927481659614,249.653,0.8772355161183354,2.337,-1.10029623360135,122.4,1.4084507042253502,98.885,-1.6226272434239353,226.44,0.5640182972864949
79,2017,May,244.733,1.8748777208413614,4.4,146389.0,1.7289664422067919,,,26.21,2.4628616106333157,112.7,2.268602540834852,296.461,3.3487301946976578,203.132,5.428368271631201,472.981,2.7132144881397258,250.016,0.8698458807391285,2.386,5.388692579505316,122.7,2.335279399499579,99.296,-1.6101703312491944,226.372,0.5722308116081098
80,2017,April,244.524,2.199689878417299,4.4,146173.0,1.6106384161939769,,,26.17,2.5068546807677228,112.7,2.454545454545465,295.741,3.4591205969501715,202.869,9.27380259840993,473.007,2.996657557512883,249.739,0.5337884893302558,2.418,13.308341143392699,122.8,3.6286919831223674,99.352,-1.3552826235888604,226.462,0.7693574152438654
81,2017,March,243.801,2.3806124334402767,4.4,145976.0,1.607896092325256,,,26.11,2.59332023575638,112.1,2.1877848678213185,295.012,3.4686905956046843,198.597,10.937508728221346,473.685,3.4872619466358445,249.165,0.47867149505196327,2.323,18.641470888661903,122.5,4.078164825828368,99.384,-0.9399264405394292,226.431,1.0194248391673488
82,2017,February,243.603,2.7379581714893186,4.6,145848.0,1.699311768274403,,,26.07,2.7186761229314405,111.8,2.007299270072993,294.543,3.5293249256595827,198.195,15.188799321170965,473.139,3.549183449253923,248.791,-0.0036173633440550468,2.299,30.107526881720425,122.7,4.692832764505117,99.464,-0.8908108969887807,226.782,1.302564927233263
83,2017,January,242.839,2.5000422090529995,4.7,145636.0,1.7039582111232132,,,26.0,2.4428684003152235,111.6,1.731996353691878,293.769,3.5440619779073312,199.608,10.788084652913078,471.484,3.806743373976751,248.242,-0.15645675720245,2.351,19.522114895780373,122.3,3.8200339558573937,99.269,-0.9429820184804427,226.388,1.3184629568299577
84,2016,December,241.432,2.074622132966919,4.7,145410.0,1.6263287742079857,,,25.92,2.694136291600646,111.0,1.7415215398716821,293.066,3.637823176402777,193.306,5.413953691282503,470.539,3.9332320224768624,247.313,-0.23799631307406255,2.23,8.252427184466015,121.6,1.9279128248113953,99.249,-0.9283382744886715,225.928,1.1587713799588117
85,2016,November,241.353,1.6925371625037933,4.7,145188.0,1.6651494993347837,,,25.9,2.5742574257425765,110.8,1.279707495429605,292.227,3.5792137639165,191.402,1.1280360548854285,469.914,3.911548454862057,247.435,-0.3507768640306774,2.187,0.09153318077801398,121.1,0.2483443708609201,99.391,-1.0187822415200998,225.716,1.1122907455438868
