,TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
3725,T20600,A064RC,14,Personal interest income,2012M06,Current Dollars,Level,6,"1,287,014",T20600
3726,T20600,A064RC,14,Personal interest income,2012M07,Current Dollars,Level,6,"1,242,314",T20600
3727,T20600,A064RC,14,Personal interest income,2012M08,Current Dollars,Level,6,"1,223,642",T20600
3728,T20600,A064RC,14,Personal interest income,2012M09,Current Dollars,Level,6,"1,230,998",T20600
3729,T20600,A064RC,14,Personal interest income,2012M10,Current Dollars,Level,6,"1,264,381",T20600
3730,T20600,A064RC,14,Personal interest income,2012M11,Current Dollars,Level,6,"1,275,439",T20600
3731,T20600,A064RC,14,Personal interest income,2012M12,Current Dollars,Level,6,"1,264,172",T20600
3732,T20600,A064RC,14,Personal interest income,2013M01,Current Dollars,Level,6,"1,230,578",T20600
3733,T20600,A064RC,14,Personal interest income,2013M02,Current Dollars,Level,6,"1,207,459",T20600
3734,T20600,A064RC,14,Personal interest income,2013M03,Current Dollars,Level,6,"1,194,813",T20600
3735,T20600,A064RC,14,Personal interest income,2013M04,Current Dollars,Level,6,"1,192,641",T20600
3736,T20600,A064RC,14,Personal interest income,2013M05,Current Dollars,Level,6,"1,192,320",T20600
3737,T20600,A064RC,14,Personal interest income,2013M06,Current Dollars,Level,6,"1,193,848",T20600
3738,T20600,A064RC,14,Personal interest income,2013M07,Current Dollars,Level,6,"1,197,226",T20600
3739,T20600,A064RC,14,Personal interest income,2013M08,Current Dollars,Level,6,"1,199,462",T20600
3740,T20600,A064RC,14,Personal interest income,2013M09,Current Dollars,Level,6,"1,200,559",T20600
3741,T20600,A064RC,14,Personal interest income,2013M10,Current Dollars,Level,6,"1,200,514",T20600
3742,T20600,A064RC,14,Personal interest income,2013M11,Current Dollars,Level,6,"1,202,677",T20600
3743,T20600,A064RC,14,Personal interest income,2013M12,Current Dollars,Level,6,"1,207,049",T20600
3744,T20600,A064RC,14,Personal interest income,2014M01,Current Dollars,Level,6,"1,213,630",T20600
3745,T20600,A064RC,14,Personal interest income,2014M02,Current Dollars,Level,6,"1,221,315",T20600
3746,T20600,A064RC,14,Personal interest income,2014M03,Current Dollars,Level,6,"1,230,106",T20600
3747,T20600,A064RC,14,Personal interest income,2014M04,Current Dollars,Level,6,"1,240,003",T20600
3748,T20600,A064RC,14,Personal interest income,2014M05,Current Dollars,Level,6,"1,249,053",T20600
3749,T20600,A064RC,14,Personal interest income,2014M06,Current Dollars,Level,6,"1,257,256",T20600
3750,T20600,A064RC,14,Personal interest income,2014M07,Current Dollars,Level,6,"1,264,613",T20600
3751,T20600,A064RC,14,Personal interest income,2014M08,Current Dollars,Level,6,"1,272,941",T20600
3752,T20600,A064RC,14,Personal interest income,2014M09,Current Dollars,Level,6,"1,282,240",T20600
3753,T20600,A064RC,14,Personal interest income,2014M10,Current Dollars,Level,6,"1,292,511",T20600
3754,T20600,A064RC,14,Personal interest income,2014M11,Current Dollars,Level,6,"1,299,027",T20600
3755,T20600,A064RC,14,Personal interest income,2014M12,Current Dollars,Level,6,"1,301,790",T20600
3756,T20600,A064RC,14,Personal interest income,2015M01,Current Dollars,Level,6,"1,300,798",T20600
3757,T20600,A064RC,14,Personal interest income,2015M02,Current Dollars,Level,6,"1,307,079",T20600
3758,T20600,A064RC,14,Personal interest income,2015M03,Current Dollars,Level,6,"1,320,633",T20600
3759,T20600,A064RC,14,Personal interest income,2015M04,Current Dollars,Level,6,"1,341,458",T20600
3760,T20600,A064RC,14,Personal interest income,2015M05,Current Dollars,Level,6,"1,354,508",T20600
3761,T20600,A064RC,14,Personal interest income,2015M06,Current Dollars,Level,6,"1,359,784",T20600
3762,T20600,A064RC,14,Personal interest income,2015M07,Current Dollars,Level,6,"1,357,284",T20600
3763,T20600,A064RC,14,Personal interest income,2015M08,Current Dollars,Level,6,"1,357,487",T20600
3764,T20600,A064RC,14,Personal interest income,2015M09,Current Dollars,Level,6,"1,360,394",T20600
3765,T20600,A064RC,14,Personal interest income,2015M10,Current Dollars,Level,6,"1,366,005",T20600
3766,T20600,A064RC,14,Personal interest income,2015M11,Current Dollars,Level,6,"1,371,212",T20600
3767,T20600,A064RC,14,Personal interest income,2015M12,Current Dollars,Level,6,"1,376,016",T20600
3768,T20600,A064RC,14,Personal interest income,2016M01,Current Dollars,Level,6,"1,380,418",T20600
3769,T20600,A064RC,14,Personal interest income,2016M02,Current Dollars,Level,6,"1,382,071",T20600
3770,T20600,A064RC,14,Personal interest income,2016M03,Current Dollars,Level,6,"1,380,977",T20600
3771,T20600,A064RC,14,Personal interest income,2016M04,Current Dollars,Level,6,"1,377,135",T20600
3772,T20600,A064RC,14,Personal interest income,2016M05,Current Dollars,Level,6,"1,376,573",T20600
3773,T20600,A064RC,14,Personal interest income,2016M06,Current Dollars,Level,6,"1,379,291",T20600
3774,T20600,A064RC,14,Personal interest income,2016M07,Current Dollars,Level,6,"1,385,289",T20600
3775,T20600,A064RC,14,Personal interest income,2016M08,Current Dollars,Level,6,"1,389,266",T20600
3776,T20600,A064RC,14,Personal interest income,2016M09,Current Dollars,Level,6,"1,391,220",T20600
3777,T20600,A064RC,14,Personal interest income,2016M10,Current Dollars,Level,6,"1,391,153",T20600
3778,T20600,A064RC,14,Personal interest income,2016M11,Current Dollars,Level,6,"1,401,131",T20600
3779,T20600,A064RC,14,Personal interest income,2016M12,Current Dollars,Level,6,"1,421,153",T20600
3780,T20600,A064RC,14,Personal interest income,2017M01,Current Dollars,Level,6,"1,445,855",T20600
3781,T20600,A064RC,14,Personal interest income,2017M02,Current Dollars,Level,6,"1,454,101",T20600
3782,T20600,A064RC,14,Personal interest income,2017M03,Current Dollars,Level,6,"1,458,659",T20600
3783,T20600,A064RC,14,Personal interest income,2017M04,Current Dollars,Level,6,"1,459,580",T20600
3784,T20600,A064RC,14,Personal interest income,2017M05,Current Dollars,Level,6,"1,461,119",T20600
3785,T20600,A064RC,14,Personal interest income,2017M06,Current Dollars,Level,6,"1,463,278",T20600
3786,T20600,A064RC,14,Personal interest income,2017M07,Current Dollars,Level,6,"1,466,060",T20600
3787,T20600,A064RC,14,Personal interest income,2017M08,Current Dollars,Level,6,"1,469,273",T20600
3788,T20600,A064RC,14,Personal interest income,2017M09,Current Dollars,Level,6,"1,472,921",T20600
3789,T20600,A064RC,14,Personal interest income,2017M10,Current Dollars,Level,6,"1,477,005",T20600
3790,T20600,A064RC,14,Personal interest income,2017M11,Current Dollars,Level,6,"1,482,576",T20600
3791,T20600,A064RC,14,Personal interest income,2017M12,Current Dollars,Level,6,"1,489,642",T20600
3792,T20600,A064RC,14,Personal interest income,2018M01,Current Dollars,Level,6,"1,498,530",T20600
3793,T20600,A064RC,14,Personal interest income,2018M02,Current Dollars,Level,6,"1,508,964",T20600
3794,T20600,A064RC,14,Personal interest income,2018M03,Current Dollars,Level,6,"1,520,961",T20600
3795,T20600,A064RC,14,Personal interest income,2018M04,Current Dollars,Level,6,"1,534,539",T20600
3796,T20600,A064RC,14,Personal interest income,2018M05,Current Dollars,Level,6,"1,544,484",T20600
3797,T20600,A064RC,14,Personal interest income,2018M06,Current Dollars,Level,6,"1,550,762",T20600
3798,T20600,A064RC,14,Personal interest income,2018M07,Current Dollars,Level,6,"1,553,353",T20600
3799,T20600,A064RC,14,Personal interest income,2018M08,Current Dollars,Level,6,"1,561,191",T20600
3800,T20600,A064RC,14,Personal interest income,2018M09,Current Dollars,Level,6,"1,574,307",T20600
3801,T20600,A064RC,14,Personal interest income,2018M10,Current Dollars,Level,6,"1,592,746",T20600
3802,T20600,A064RC,14,Personal interest income,2018M11,Current Dollars,Level,6,"1,604,455",T20600
3803,T20600,A064RC,14,Personal interest income,2018M12,Current Dollars,Level,6,"1,609,385",T20600
3804,T20600,A064RC,14,Personal interest income,2019M01,Current Dollars,Level,6,"1,607,502",T20600
3805,T20600,A064RC,14,Personal interest income,2019M02,Current Dollars,Level,6,"1,609,074",T20600
3806,T20600,A064RC,14,Personal interest income,2019M03,Current Dollars,Level,6,"1,614,106",T20600
3807,T20600,A064RC,14,Personal interest income,2019M04,Current Dollars,Level,6,"1,622,584",T20600
3808,T20600,A064RC,14,Personal interest income,2019M05,Current Dollars,Level,6,"1,623,797",T20600
3809,T20600,A064RC,14,Personal interest income,2019M06,Current Dollars,Level,6,"1,617,754",T20600
3810,T20600,A064RC,14,Personal interest income,2019M07,Current Dollars,Level,6,"1,604,503",T20600
3811,T20600,A064RC,14,Personal interest income,2019M08,Current Dollars,Level,6,"1,595,708",T20600
3812,T20600,A064RC,14,Personal interest income,2019M09,Current Dollars,Level,6,"1,591,323",T20600
3813,T20600,A064RC,14,Personal interest income,2019M10,Current Dollars,Level,6,"1,591,299",T20600
3814,T20600,A064RC,14,Personal interest income,2019M11,Current Dollars,Level,6,"1,586,549",T20600
3815,T20600,A064RC,14,Personal interest income,2019M12,Current Dollars,Level,6,"1,577,095",T20600
3816,T20600,A064RC,14,Personal interest income,2020M01,Current Dollars,Level,6,"1,562,981",T20600
3817,T20600,A064RC,14,Personal interest income,2020M02,Current Dollars,Level,6,"1,548,101",T20600
3818,T20600,A064RC,14,Personal interest income,2020M03,Current Dollars,Level,6,"1,532,488",T20600
3819,T20600,A064RC,14,Personal interest income,2020M04,Current Dollars,Level,6,"1,516,157",T20600
3820,T20600,A064RC,14,Personal interest income,2020M05,Current Dollars,Level,6,"1,504,420",T20600
3821,T20600,A064RC,14,Personal interest income,2020M06,Current Dollars,Level,6,"1,497,221",T20600
3822,T20600,A064RC,14,Personal interest income,2020M07,Current Dollars,Level,6,"1,494,489",T20600
3823,T20600,A064RC,14,Personal interest income,2020M08,Current Dollars,Level,6,"1,492,704",T20600
3824,T20600,A064RC,14,Personal interest income,2020M09,Current Dollars,Level,6,"1,491,892",T20600
3825,T20600,A064RC,14,Personal interest income,2020M10,Current Dollars,Level,6,"1,492,073",T20600
3826,T20600,A064RC,14,Personal interest income,2020M11,Current Dollars,Level,6,"1,493,707",T20600
3827,T20600,A064RC,14,Personal interest income,2020M12,Current Dollars,Level,6,"1,496,790",T20600
3828,T20600,A064RC,14,Personal interest income,2021M01,Current Dollars,Level,6,"1,501,321",T20600
3829,T20600,A064RC,14,Personal interest income,2021M02,Current Dollars,Level,6,"1,506,307",T20600
3830,T20600,A064RC,14,Personal interest income,2021M03,Current Dollars,Level,6,"1,511,741",T20600
3831,T20600,A064RC,14,Personal interest income,2021M04,Current Dollars,Level,6,"1,517,620",T20600
3832,T20600,A064RC,14,Personal interest income,2021M05,Current Dollars,Level,6,"1,520,057",T20600
3833,T20600,A064RC,14,Personal interest income,2021M06,Current Dollars,Level,6,"1,519,069",T20600
3834,T20600,A064RC,14,Personal interest income,2021M07,Current Dollars,Level,6,"1,514,669",T20600
3835,T20600,A064RC,14,Personal interest income,2021M08,Current Dollars,Level,6,"1,513,038",T20600
3836,T20600,A064RC,14,Personal interest income,2021M09,Current Dollars,Level,6,"1,514,164",T20600
3837,T20600,A064RC,14,Personal interest income,2021M10,Current Dollars,Level,6,"1,518,041",T20600
3838,T20600,A064RC,14,Personal interest income,2021M11,Current Dollars,Level,6,"1,522,459",T20600
3839,T20600,A064RC,14,Personal interest income,2021M12,Current Dollars,Level,6,"1,527,421",T20600
3840,T20600,A064RC,14,Personal interest income,2022M01,Current Dollars,Level,6,"1,538,960",T20600
3841,T20600,A064RC,14,Personal interest income,2022M02,Current Dollars,Level,6,"1,550,787",T20600
3842,T20600,A064RC,14,Personal interest income,2022M03,Current Dollars,Level,6,"1,562,922",T20600
3843,T20600,A064RC,14,Personal interest income,2022M04,Current Dollars,Level,6,"1,584,096",T20600
3844,T20600,A064RC,14,Personal interest income,2022M05,Current Dollars,Level,6,"1,604,813",T20600
3845,T20600,A064RC,14,Personal interest income,2022M06,Current Dollars,Level,6,"1,625,103",T20600
3846,T20600,A064RC,14,Personal interest income,2022M07,Current Dollars,Level,6,"1,636,068",T20600
3847,T20600,A064RC,14,Personal interest income,2022M08,Current Dollars,Level,6,"1,647,440",T20600
3848,T20600,A064RC,14,Personal interest income,2022M09,Current Dollars,Level,6,"1,659,300",T20600
3849,T20600,A064RC,14,Personal interest income,2022M10,Current Dollars,Level,6,"1,684,410",T20600
3850,T20600,A064RC,14,Personal interest income,2022M11,Current Dollars,Level,6,"1,707,364",T20600
3851,T20600,A064RC,14,Personal interest income,2022M12,Current Dollars,Level,6,"1,728,219",T20600
3852,T20600,A064RC,14,Personal interest income,2023M01,Current Dollars,Level,6,"1,736,169",T20600
3853,T20600,A064RC,14,Personal interest income,2023M02,Current Dollars,Level,6,"1,744,289",T20600
3854,T20600,A064RC,14,Personal interest income,2023M03,Current Dollars,Level,6,"1,752,586",T20600
3855,T20600,A064RC,14,Personal interest income,2023M04,Current Dollars,Level,6,"1,753,573",T20600
3856,T20600,A064RC,14,Personal interest income,2023M05,Current Dollars,Level,6,"1,754,727",T20600
3857,T20600,A064RC,14,Personal interest income,2023M06,Current Dollars,Level,6,"1,756,058",T20600
3858,T20600,A064RC,14,Personal interest income,2023M07,Current Dollars,Level,6,"1,766,093",T20600
3859,T20600,A064RC,14,Personal interest income,2023M08,Current Dollars,Level,6,"1,776,294",T20600
3860,T20600,A064RC,14,Personal interest income,2023M09,Current Dollars,Level,6,"1,786,672",T20600
3861,T20600,A064RC,14,Personal interest income,2023M10,Current Dollars,Level,6,"1,800,972",T20600
3862,T20600,A064RC,14,Personal interest income,2023M11,Current Dollars,Level,6,"1,815,438",T20600
3863,T20600,A064RC,14,Personal interest income,2023M12,Current Dollars,Level,6,"1,830,081",T20600
3864,T20600,B703RC,15,Personal dividend income,2001M01,Current Dollars,Level,6,"381,828",T20600
3865,T20600,B703RC,15,Personal dividend income,2001M02,Current Dollars,Level,6,"376,205",T20600
3866,T20600,B703RC,15,Personal dividend income,2001M03,Current Dollars,Level,6,"373,770",T20600
3867,T20600,B703RC,15,Personal dividend income,2001M04,Current Dollars,Level,6,"375,489",T20600
3868,T20600,B703RC,15,Personal dividend income,2001M05,Current Dollars,Level,6,"373,035",T20600
3869,T20600,B703RC,15,Personal dividend income,2001M06,Current Dollars,Level,6,"370,597",T20600
3870,T20600,B703RC,15,Personal dividend income,2001M07,Current Dollars,Level,6,"370,151",T20600
3871,T20600,B703RC,15,Personal dividend income,2001M08,Current Dollars,Level,6,"372,306",T20600
3872,T20600,B703RC,15,Personal dividend income,2001M09,Current Dollars,Level,6,"372,384",T20600
3873,T20600,B703RC,15,Personal dividend income,2001M10,Current Dollars,Level,6,"374,158",T20600
3874,T20600,B703RC,15,Personal dividend income,2001M11,Current Dollars,Level,6,"375,548",T20600
3875,T20600,B703RC,15,Personal dividend income,2001M12,Current Dollars,Level,6,"377,446",T20600
3876,T20600,B703RC,15,Personal dividend income,2002M01,Current Dollars,Level,6,"379,925",T20600
3877,T20600,B703RC,15,Personal dividend income,2002M02,Current Dollars,Level,6,"397,302",T20600
3878,T20600,B703RC,15,Personal dividend income,2002M03,Current Dollars,Level,6,"398,994",T20600
3879,T20600,B703RC,15,Personal dividend income,2002M04,Current Dollars,Level,6,"400,974",T20600
3880,T20600,B703RC,15,Personal dividend income,2002M05,Current Dollars,Level,6,"402,306",T20600
3881,T20600,B703RC,15,Personal dividend income,2002M06,Current Dollars,Level,6,"402,488",T20600
3882,T20600,B703RC,15,Personal dividend income,2002M07,Current Dollars,Level,6,"404,454",T20600
3883,T20600,B703RC,15,Personal dividend income,2002M08,Current Dollars,Level,6,"403,565",T20600
3884,T20600,B703RC,15,Personal dividend income,2002M09,Current Dollars,Level,6,"402,414",T20600
3885,T20600,B703RC,15,Personal dividend income,2002M10,Current Dollars,Level,6,"403,169",T20600
3886,T20600,B703RC,15,Personal dividend income,2002M11,Current Dollars,Level,6,"408,262",T20600
3887,T20600,B703RC,15,Personal dividend income,2002M12,Current Dollars,Level,6,"413,867",T20600
3888,T20600,B703RC,15,Personal dividend income,2003M01,Current Dollars,Level,6,"417,922",T20600
3889,T20600,B703RC,15,Personal dividend income,2003M02,Current Dollars,Level,6,"414,962",T20600
3890,T20600,B703RC,15,Personal dividend income,2003M03,Current Dollars,Level,6,"414,376",T20600
3891,T20600,B703RC,15,Personal dividend income,2003M04,Current Dollars,Level,6,"410,321",T20600
3892,T20600,B703RC,15,Personal dividend income,2003M05,Current Dollars,Level,6,"406,345",T20600
3893,T20600,B703RC,15,Personal dividend income,2003M06,Current Dollars,Level,6,"410,592",T20600
3894,T20600,B703RC,15,Personal dividend income,2003M07,Current Dollars,Level,6,"420,903",T20600
3895,T20600,B703RC,15,Personal dividend income,2003M08,Current Dollars,Level,6,"429,489",T20600
3896,T20600,B703RC,15,Personal dividend income,2003M09,Current Dollars,Level,6,"438,323",T20600
3897,T20600,B703RC,15,Personal dividend income,2003M10,Current Dollars,Level,6,"445,339",T20600
